id,source,date,rating,text,discovery_related,theme,desired_behavior,repetition_cause,behavior_segment,primary_discovery_surface,tier,unmet_need,sentiment,evidence_phrase
903,play_store_in,2026-06-24 04:49:17,1,"lots of ads and can't select,skip or do anything without premium ðŸ˜” ....",false,not_discovery,none_stated,not_applicable,unclear,none,free,none,negative,none
904,play_store_in,2026-06-26 05:12:14,1,It crashes and says it has a bug in a popup multiple times a day. No troubleshooting fixes it. Imagine paying for premium and not being able to listen to music cuz the app won't work. Sometimes the screen is just black when I open it and nothing helps except restarting my phone every single time. It's endless.,false,not_discovery,none_stated,not_applicable,unclear,none,premium,none,negative,none
905,play_store_in,2026-06-26 04:04:10,5,good music app.,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,positive,none
906,play_store_in,2026-06-25 20:05:37,1,"worst worst worst, 4 adds ina row is much much moreee ðŸ«©",false,not_discovery,none_stated,not_applicable,unclear,none,free,none,negative,none
907,play_store_in,2026-06-24 09:58:49,5,veryy nice,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,positive,none
908,app_store_us,2026-06-25T10:04:45-07:00,5,I love her so much and Iâ€™m so happy Iâ€™m able to listen to her every day,false,not_discovery,none_stated,not_applicable,familiarity_anchored,none,unclear,none,positive,none
909,app_store_us,2026-06-25T23:08:36-07:00,5,"This app has become my goâ€‘to sanctuary. Building playlists isnâ€™t just fun â€” itâ€™s grounding. In the middle of a chaotic life, it gives me a place to slow down, feel free, and reconnect with myself.",false,not_discovery,none_stated,not_applicable,mood_context_listener,none,unclear,none,positive,none
910,app_store_in,2026-06-19T03:26:41-07:00,5,I am not getting premium,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,neutral,none
911,play_store_in,2026-06-26 05:22:17,1,it's only works at internet,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,neutral,none
912,play_store_in,2026-06-26 06:00:22,5,i love my music ðŸ’œ,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,positive,none
913,play_store_in,2026-06-25 15:50:01,5,it's Spotify music there is never anything wrong with is it's just perfect ðŸ‘Œ,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,positive,none
914,play_store_in,2026-06-26 05:17:15,5,very good out of all,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,positive,none
915,play_store_in,2026-06-25 17:39:03,5,fabulous ðŸ‘Œ yes,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,positive,none
916,app_store_in,2026-06-09T15:30:01-07:00,5,Itâ€™s the best app for songs but the limitations are too much in listening songs,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,negative,none
917,play_store_in,2026-06-25 10:09:36,2,only for subscribing,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,negative,none
918,app_store_in,2026-06-15T20:12:43-07:00,5,illlllllllllove you my friend,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,positive,none
919,app_store_in,2026-06-10T00:48:50-07:00,5,Its good but it should not stop even if a person is not having premium it should not stop from listing song of our choice,false,not_discovery,none_stated,not_applicable,unclear,none,free,none,negative,none
920,app_store_in,2026-06-21T14:57:21-07:00,1,"This app throw the senseless add in between the music that played for sleep, get disturbed",false,not_discovery,none_stated,not_applicable,mood_context_listener,none,unclear,none,negative,none
921,app_store_in,2026-06-23T09:25:14-07:00,4,Very good,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,positive,none
922,play_store_in,2026-06-24 13:19:27,5,enjoying the app,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,positive,none
923,play_store_in,2026-06-24 16:51:49,5,because I can listen to music,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,positive,none
924,app_store_in,2026-06-24T07:16:55-07:00,1,Too many unwanted adds so irritating,false,not_discovery,none_stated,not_applicable,unclear,none,free,none,negative,none
925,app_store_in,2026-06-14T09:06:46-07:00,5,Good shuffle in premium Song and sound quality check I need good playlists,false,not_discovery,none_stated,not_applicable,unclear,none,premium,none,neutral,none
926,app_store_us,2026-06-25T07:30:17-07:00,5,Se,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,neutral,none
927,play_store_in,2026-06-25 10:01:31,5,gooooooodddd,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,positive,none
928,play_store_in,2026-06-25 02:53:42,5,very good for listening to music ðŸŽµðŸŽ¶,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,positive,none
929,play_store_in,2026-06-24 12:13:48,5,. amazing I love Spotify I have for years,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,positive,none
930,app_store_us,2026-06-25T10:17:58-07:00,5,"I have Spotify premium, but if you don't the app is very difficult to use and you don't get almost any of the features needed to use the app. But with Spotify premium it's very easy to use and I use it on a day-to-day basis!!",false,not_discovery,none_stated,not_applicable,unclear,none,premium,none,neutral,none
931,play_store_in,2026-06-26 13:41:30,5,this aap is very nice songs are also so nice ðŸ§¿ðŸ¤,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,positive,none
932,play_store_in,2026-06-25 11:15:04,5,"it's really nice, though sme songs reach an extent and are no longer available. also increase on the mix capacity to make it sound more like a the dj is the one in the mix..",false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,neutral,none
933,play_store_in,2026-06-25 01:40:26,5,At first when I was not able to replay song I like I generally was angry but when I got to replay my fav song while studying it feels like heaven this is unbeatable app in song lyrics era like yt need premium to play song while using another app but Spotify doesn't it's so good ðŸ˜Š,false,not_discovery,none_stated,not_applicable,familiarity_anchored,none,premium,none,positive,none
934,play_store_in,2026-06-25 13:12:06,4,I've been using this app for years. I wish we could turn off smart shuffle when we don't have premium. smart shuffle is the most annoying thing in this app ps. free version is really terrible,true,unwanted_injection,control_the_algorithm,not_applicable,unclear,smart_shuffle,free,wants to turn off smart shuffle,negative,wish we could turn off smart shuffle
935,app_store_us,2026-06-25T20:55:16-07:00,3,"Definitely a good app to use if you like to listen to music on the go, but if you want to listen to specific music itâ€™s locked behind premium. And the amount of ads equivalent to playtime are also not too good. Other than those two things, Spotify is pretty good.",false,not_discovery,none_stated,not_applicable,unclear,none,premium,none,neutral,none
936,play_store_in,2026-06-25 21:29:03,5,best app for song listen,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,positive,none
937,app_store_in,2026-06-11T00:48:42-07:00,5,Thank You,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,positive,none
938,play_store_in,2026-06-26 02:10:40,3,"It gets slower and slower with every update. =/ Yes, I've already tried reinstalling itâ€”on both my phone and my tablet.",false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,negative,none
939,play_store_in,2026-06-25 03:10:36,1,"Update- The ads are absolutely out of control. I've used Spotify for many years, but won't be any more.",false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,negative,none
940,play_store_in,2026-06-26 05:11:12,5,Great experience,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,positive,none
941,app_store_in,2026-06-14T06:27:25-07:00,1,Too many ads and itâ€™s too long,false,not_discovery,none_stated,not_applicable,unclear,none,free,none,negative,none
942,app_store_us,2026-06-25T10:27:20-07:00,1,"As someone on the autism spectrum I find it HIGHLY offensive you limit the number of times free users can change a song. I only listen to songs for certain parts. I like music, I just donâ€™t like the entire song sometimes. You expect me to pay just so I can calm myself down mid episode? Why not just let us listen to what we want when we want?",false,not_discovery,none_stated,not_applicable,unclear,none,free,none,negative,none
943,play_store_in,2026-06-24 21:05:48,5,I have been using Spotify for the last 2 weeks and I'm content with how easy is to navigate. In addition I like how they integrated AI to make efficient.,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,positive,none
944,play_store_in,2026-06-24 06:30:50,5,it has my Heart ðŸ’¯,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,positive,none
945,app_store_in,2026-06-10T21:11:42-07:00,5,Awesomenessâ€™s,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,positive,none
946,app_store_us,2026-06-25T06:21:54-07:00,5,Ð’Ð¾Ð¾Ð±Ñ‰Ðµ Ð»ÑƒÑ‡ÑˆÐµ Ð¿Ñ€Ð¸Ð»Ð¾Ð¶ÐµÐ½Ð¸Ðµ Ð´Ð»Ñ ÑÐ»ÑƒÑˆÐ°Ð½Ð¸Ñ Ð¼ÑƒÐ·Ñ‹ÐºÐ¸ Ð¿Ð¾Ñ‡Ñ‚Ð¸ Ð²ÑÐµ ÐµÑÑ‚ÑŒ Ñ‚Ð¾ Ñ‡Ñ‚Ð¾ Ð¸Ñ‰ÐµÑˆÑŒ,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,positive,none
947,play_store_in,2026-06-26 03:15:07,5,very good app,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,positive,none
948,play_store_in,2026-06-24 19:14:01,5,the best app ever ðŸ’”ðŸ«,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,positive,none
949,app_store_in,2026-06-17T03:18:44-07:00,5,Gratitude towards Spotify for making me future super starðŸ™ Jai Ganadhish,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,positive,none
950,play_store_in,2026-06-24 22:54:04,5,been using it for as along as I can remember and most like will stay using it for a while I do how ever i recommend get the premium tho but another that hands down the best muise streaming app out there.,false,not_discovery,none_stated,not_applicable,unclear,none,premium,none,positive,none
951,app_store_us,2026-06-25T12:05:49-07:00,5,XPERIMENT MADNESS,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,neutral,none
952,app_store_us,2026-06-24T21:29:17-07:00,5,"I have used Spotify since 2017 (9 years ago) I love Spotify, I have the single subscription, itâ€™s totally worth it. But if you donâ€™t want to spend hundreds of bucks a year, I would recommend an iPod! Definitely a perfect choice, love them so much!",false,not_discovery,none_stated,not_applicable,unclear,none,premium,none,positive,none
953,play_store_in,2026-06-25 11:38:54,5,ðŸ¦â€ðŸ”¥ Chrisally RosÃ© Crux no,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,neutral,none
954,play_store_in,2026-06-24 22:23:09,5,I like to listen to songs on Spotify,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,positive,none
955,play_store_in,2026-06-25 12:07:33,1,goof,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,neutral,none
956,play_store_in,2026-06-26 06:41:33,1,since the updates Spotify is so slow. Very bad. Get rid of the AI coding cause everybody is thinking about switching to something else,false,not_discovery,none_stated,not_applicable,unclear,none,unclear,none,negative,none
